1.23更新,#genre#
美食星球[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/foodplanet_twn/playlist.m3u8
BBCEarthLifestyle[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/bbclifestyle_twn/playlist.m3u8
AsiaTravel[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/asiatravel_twn/playlist.m3u8
DiscoveryTurbo[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/discoveryturbo_twn/playlist.m3u8
tvNMovie[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Tvnmovie/playlist.m3u8
衛視中文臺StarMoviesChinese[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/weishichinese_twn/playlist.m3u8
龍詳時代[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lungxiangtime_twn/playlist.m3u8
東森電影ETTVMovie[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ettvmovie/playlist.m3u8
StarmaaMoviesHD[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/starmaamovies_raj/playlist.m3u8
NatGeoTamil[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/natgeotamil_raj/playlist.m3u8
HistoryTamil[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/historytam_raj/playlist.m3u8
AsianetNews[720*528],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/asianetnews_raj/playlist.m3u8
愛爾達影劇[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/eltayingju_twn/playlist.m3u8
博斯網球HD[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/bositennis_twn/playlist.m3u8
好消息2[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/good2_twn/playlist.m3u8
緯來體育臺[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/videolandsport/playlist.m3u8
年代新聞[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/niandainews_twn/playlist.m3u8
靖天國際臺[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/jingtianintl_twn/playlist.m3u8
龍華戲劇臺[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuaxiju_twn/playlist.m3u8
龍華戲劇LunghuaDrama[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuaxiju_twn/playlist.m3u8
東森超視[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ettvsuper/playlist.m3u8
東森戲劇ETTVDrama[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ettvdrama/playlist.m3u8
東森綜合ETTVMetro[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ettvzhonghe/playlist.m3u8
三立綜合SanliMetro[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/sanlizhonghe/playlist.m3u8
八大戲劇GTVDrama[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/badadrama/playlist.m3u8
八大第一GTVFirst[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/badafirst/playlist.m3u8
華視CTSHD[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ctshd_twn/playlist.m3u8
民視臺灣臺[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ftvtaiwan_twn/playlist.m3u8
民視HD[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ftvhd_taiwan/playlist.m3u8
臺視TTVHD[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ttv_taiwan/playlist.m3u8
中天綜合CTIMetro[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ctizhonghe/playlist.m3u8
中天娛樂CTIEntertaiment[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ctient/playlist.m3u8
TVBS歡樂臺(備份)[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tvbshuanle_twn/playlist.m3u8
Arena[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Arena/playlist.m3u8
SkysportsGolf[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tiankonggolf/playlist.m3u8
BTSports1[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/beeone/playlist.m3u8
SonySixHD[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/sonysix_raj/playlist.m3u8
鳳凰資訊[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/phoenixinfo_hd/playlist.m3u8
廣西衛視[768*576],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/guangxi/playlist.m3u8
珠江臺[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/zhujiang/playlist.m3u8
深圳衛視[1024*576],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/shenzhen/playlist.m3u8
江蘇衛視(備份)[1024*576],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/jiangsu_twn/playlist.m3u8
浙江衛視(備用)[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/zhejiang_twn/playlist.m3u8
湖南衛視(備份)[1024*576],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/hunan_twn/playlist.m3u8
Viu6[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/viusix_twn/playlist.m3u8
無線財經資訊臺[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tvbcaijing_twn/playlist.m3u8
DaaiTV[854*480],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/DaaiTV/playlist.m3u8
Channel5backup[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Channel5HD/playlist.m3u8
小太陽[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Xiaotaiyang/playlist.m3u8
華麗臺HD(WahLaiToi)[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Wlt/playlist.m3u8
Boo[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Boo/playlist.m3u8
Ceria[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Ceria/playlist.m3u8
TV3backup[853*480],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/TV3_backup/playlist.m3u8
日テレ1[960*540],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/nippontv_japan/playlist.m3u8
MBC-1[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/mbc_korea/playlist.m3u8
SBS1[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/sbs_korea/playlist.m3u8
LTVWesternMovies[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuawestern_twn/playlist.m3u8
LTVWesternMovie[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuawestern_twn/playlist.m3u8
StarMovieChinese[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/xingwei_movie/playlist.m3u8
HBO_Signature-1[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/hbosignature_twn/playlist.m3u8
HBO_SIGNATURE[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/hbosignature_twn/playlist.m3u8
EltaDrama[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/eltadrama_twn/playlist.m3u8
HBOSignature[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/hbosignature_twn/playlist.m3u8
東南衛視[1024*576],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/fujian/playlist.m3u8
Al-Jazeera[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/aljazeera_twn/playlist.m3u8
Asianet[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/asianet_raj/playlist.m3u8
ZeeCinemaHD[1920*1080],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Zeecinemahd/playlist.m3u8
龍華偶像[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuaidol_twn/playlist.m3u8
NetTV[1280*720],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/NetTV/playlist.m3u8
Tvone[854*480],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Tvone/playlist.m3u8
Transtv[854*480],http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Transtv/playlist.m3u8
龍華戲劇LunghuaDrama,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuaxiju_twn/playlist.m3u8
龍華偶像,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuaidol_twn/playlist.m3u8
靖天國際臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/jingtianintl_twn/playlist.m3u8
靖天卡通臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/jingtiancartoon_twn/playlist.m3u8
翡翠臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/jade_twn/playlist.m3u8
美食星球,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/foodplanet_twn/playlist.m3u8
緯來體育臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/videolandsport/playlist.m3u8
福建東南衛視,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/fujian/playlist.m3u8
珠江臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/zhujiang/playlist.m3u8
珍珠臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/pearl_twn/playlist.m3u8
愛奇藝iQiyi,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Qiyi/playlist.m3u8
湖南衛視（備份）,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/hunan_twn/playlist.m3u8
湖南衛視Hunan,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Hunan/playlist.m3u8
民視臺灣臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ftvtaiwan_twn/playlist.m3u8
民視HD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ftvhd_taiwan/playlist.m3u8
歡喜臺HD（HuaHeeTai）,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Huahee/playlist.m3u8
無線財經資訊臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tvbcaijing_twn/playlist.m3u8
廣西衛視,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/guangxi/playlist.m3u8
年代新聞,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/niandainews_twn/playlist.m3u8
好消息2,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/good2_twn/playlist.m3u8
臺視TTVHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ttv_taiwan/playlist.m3u8
鳳凰資訊,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/phoenixinfo_hd/playlist.m3u8
亞洲旅游TLCAsia,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tlc_twn/playlist.m3u8
東森新聞ETTVNews,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ettvnews/playlist.m3u8
テレビ東京TokyoTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tokyotv_japan/playlist.m3u8
tvNMovie,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Tvnmovie/playlist.m3u8
iNews新聞臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/inews_twn/playlist.m3u8
iNewsTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Inewstv/playlist.m3u8
ZeeNews,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Zeenews/playlist.m3u8
ZeeCinemaHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Zeecinemahd/playlist.m3u8
YonhapNews,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/yonhapnews_korea/playlist.m3u8
Warna,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Warna/playlist.m3u8
Viu6,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/viusix_twn/playlist.m3u8
Tvone,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Tvone/playlist.m3u8
Transtv,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Transtv/playlist.m3u8
TV3backup,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/TV3_backup/playlist.m3u8
TV2,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/TV2/playlist.m3u8
TOKYOMX,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tokyomx_japan/playlist.m3u8
SunnahHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/sunnah_mido/playlist.m3u8
StarmaaMoviesHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/starmaamovies_raj/playlist.m3u8
StarVijayIndia,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/starvijay_raj/playlist.m3u8
SonySixHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/sonysix_raj/playlist.m3u8
SkysportsGolf,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tiankonggolf/playlist.m3u8
SkysportsFootball,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tiankongfootball/playlist.m3u8
SkysportsArena,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tiankongarena/playlist.m3u8
RIA,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Ria/playlist.m3u8
Nickelodeon,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Nickelodeon/playlist.m3u8
NetTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/NetTV/playlist.m3u8
NatgeoWildTamil,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/natgeowildtamil_raj/playlist.m3u8
NatGeoTamil,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/natgeotamil_raj/playlist.m3u8
MuslimTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/MuslimTV/playlist.m3u8
KompassTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Kompass/playlist.m3u8
Hits,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Hits/playlist.m3u8
HitsMovie,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Hitsmovie/playlist.m3u8
HistoryTamil,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/historytam_raj/playlist.m3u8
HBO_HITS,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/hbohits_twn/playlist.m3u8
HBOHitsHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Hbohits/playlist.m3u8
HBOHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Hbo/playlist.m3u8
Freesports,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/freesports_antik/playlist.m3u8
FoxNews,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/foxnews_twn/playlist.m3u8
FightSports,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Fightsports/playlist.m3u8
Euronews,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/euronews_antik/playlist.m3u8
EWTN,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Ewtn/playlist.m3u8
DiscoveryWorldTamil,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/discoveryworldtam_raj/playlist.m3u8
DiscoveryTurbo,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/discoveryturbo_twn/playlist.m3u8
DaaiTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/DaaiTV/playlist.m3u8
DW(Deutsch),http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/dw_twn/playlist.m3u8
Channel5Thailand,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ch5_pat/playlist.m3u8
Ceria,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Ceria/playlist.m3u8
CartoonNetwork,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Cn/playlist.m3u8
CCTV-4中文國際（備用）,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cctv4/playlist.m3u8
CCTV-13新聞頻道,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cctv13/playlist.m3u8
CBSHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cbshd_glo/playlist.m3u8
CBBC,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cbbc_antik/playlist.m3u8
BeritaSatu,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/BeritaSatu_eko/playlist.m3u8
BabyTVEng,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Babytv/playlist.m3u8
BTSports3,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/beethree/playlist.m3u8
BTESPN,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/btespn/playlist.m3u8
BBCEarthLifestyle,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/bbclifestyle_twn/playlist.m3u8
BBC1,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/bbc1_antik/playlist.m3u8
Asianet,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/asianet_raj/playlist.m3u8
AsianetNews,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/asianetnews_raj/playlist.m3u8
Arena,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Arena/playlist.m3u8
AppsTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/appongoogle_korea/playlist.m3u8
AlltheKpop,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/allthekpop_korea/playlist.m3u8
AlQuranAlKareem,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/AlQuran/playlist.m3u8
Al-Jazeera,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/aljazeera_twn/playlist.m3u8
AODHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/AodHD/playlist.m3u8
BSフジBSFuji,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/bsfuji_japan/playlist.m3u8
JtheKpop,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/jthekpop_korea/playlist.m3u8
KBSWorld24,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/kbsworld24_korea/playlist.m3u8
tpbs,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tpbs_pat/playlist.m3u8
Channel7Thailand,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ch7_pat/playlist.m3u8
More4,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/more4_antik/playlist.m3u8
BBC2,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/bbc2_antik/playlist.m3u8
CBSNHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cbsn_glo/playlist.m3u8
NatGeoWildHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Natgeowild/playlist.m3u8
Discovery_Science,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/discoverysc_twn/playlist.m3u8
StarMoviesHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/starmovies_raj/playlist.m3u8
龍華洋片LunghuaWestern,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/lunghuawestern_twn/playlist.m3u8
PictureHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Npicture/playlist.m3u8
ColorHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Colorhd/playlist.m3u8
中視新聞臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/zhongshinews_twn/playlist.m3u8
中天新聞HD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ctinews/playlist.m3u8
TVBSHD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tvbs/playlist.m3u8
TVBSNews新聞臺,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tvbs_n/playlist.m3u8
SkysportsEPL,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tiankongepl/playlist.m3u8
SkysportsCricket,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/tiankongcricket/playlist.m3u8
SonyTen1,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/ten1_raj/playlist.m3u8
鳳凰衛視,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/phoenixtv_hd/playlist.m3u8
廣東南方衛視,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/nanfang_twn/playlist.m3u8
CCTV-14少兒,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cctv14/playlist.m3u8
CCTV-4中文國際(備用),http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cctv4/playlist.m3u8
CCTV-1綜合HD,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/cctv1/playlist.m3u8
GTV,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Gtv/playlist.m3u8
Suria,http://137.175.36.206/bc.php?playurl=http://137.175.36.206:8188/Suria/playlist.m3u8
